transaction_id,booking_id,transaction_date,transaction_time,transaction_hour,room_number,room_type,nights,base_rate,amount,payment_method,channel,transaction_type,staff_id,is_anomaly,anomaly_type
TXN0000192,BK004121,2024-08-12,13:24:00,13,136,Standard Single,3,65,195.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF003,0,None
TXN0000193,BK004082,2024-08-10,13:58:00,13,104,Queen Room,3,95,319.79,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0000194,BK006359,2024-04-21,04:35:00,4,124,Suite,1,140,167.96,Cash,Front Desk,Room Charge,STAFF002,1,Odd-Hour Transaction
TXN0000195,BK005060,2024-10-04,14:10:00,14,120,Queen Room,1,25,25.0,OTA (Booking.com),Hotels.com,Parking Fee,STAFF001,0,None
TXN0000196,BK002862,2024-06-18,15:36:00,15,122,Standard Double,1,85,85.0,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0000197,BK000353,2024-01-27,16:17:00,16,142,Standard Single,1,10,10.0,Credit Card,Front Desk,Late Check-out Fee,STAFF001,0,None
TXN0000198,BK004953,2024-09-27,16:15:00,16,140,Standard Double,1,15,15.0,OTA (Booking.com),Booking.com,Pet Fee,STAFF001,0,None
TXN0000199,BK005721,2024-11-17,14:43:00,14,123,Standard Double,3,85,273.04,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000200,BK000182,2024-01-13,13:56:00,13,134,Standard Single,4,65,275.63,OTA (Booking.com),Hotels.com,Room Charge,STAFF001,0,None
TXN0000201,BK004563,2024-09-03,13:29:00,13,141,Standard Double,1,25,25.0,OTA (Booking.com),Expedia,Early Check-in Fee,STAFF002,0,None
TXN0000202,BK000772,2024-02-24,13:02:00,13,145,Standard Single,1,10,10.0,Credit Card,Front Desk,Pet Fee,STAFF005,0,None
TXN0000203,BK006118,2024-12-19,13:59:00,13,134,Standard Double,1,20,20.0,Credit Card,Front Desk,Early Check-in Fee,STAFF004,0,None
TXN0000204,BK001858,2024-04-23,14:36:00,14,142,Standard Single,1,25,25.0,OTA (Booking.com),Expedia,Early Check-in Fee,STAFF002,0,None
TXN0000205,BK003802,2024-07-29,12:52:00,12,114,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000206,BK000637,2024-02-17,16:44:00,16,152,Suite,4,140,633.93,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000207,BK003281,2024-07-05,13:21:00,13,115,Standard Single,1,20,20.0,Credit Card,Front Desk,Early Check-in Fee,STAFF001,0,None
TXN0000208,BK004236,2024-08-17,12:35:00,12,121,Standard Single,1,65,68.83,OTA (Booking.com),Expedia,Room Charge,STAFF002,0,None
TXN0000209,BK004916,2024-09-25,15:23:00,15,103,Suite,1,140,140.0,OTA (Booking.com),Booking.com,Room Charge,STAFF005,0,None
TXN0000210,BK004886,2024-09-24,14:52:00,14,108,Standard Double,7,85,595.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000211,BK003019,2024-06-24,14:57:00,14,113,Standard Double,2,85,170.0,OTA (Booking.com),Booking.com,Room Charge,STAFF004,0,None
TXN0000212,BK001453,2024-03-31,15:58:00,15,128,Standard Single,1,65,69.5,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000213,BK005691,2024-11-15,15:12:00,15,110,Standard Double,1,20,20.0,Credit Card,Front Desk,Early Check-in Fee,STAFF004,0,None
TXN0000214,BK005523,2024-11-02,16:52:00,16,122,Queen Room,7,95,756.03,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000215,BK006401,2024-05-23,14:11:00,9,129,Standard Double,1,85,-474.53,Credit Card,Front Desk,Refund,STAFF004,1,Refund Spike
TXN0000216,BK005150,2024-10-10,15:42:00,15,120,Queen Room,1,10,10.0,Credit Card,Front Desk,Early Check-in Fee,STAFF005,0,None
TXN0000217,BK005097,2024-10-07,16:53:00,16,106,Standard Double,1,85,85.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF002,0,None
TXN0000218,BK001751,2024-04-17,12:38:00,12,109,Standard Single,1,15,15.0,Cash,Front Desk,Late Check-out Fee,STAFF005,0,None
TXN0000219,BK003998,2024-08-07,14:33:00,14,151,Queen Room,5,95,475.0,OTA (Booking.com),Expedia,Room Charge,STAFF005,0,None
TXN0000220,BK005188,2024-10-13,15:45:00,15,132,Suite,1,140,149.65,OTA (Booking.com),Expedia,Room Charge,STAFF002,0,None
TXN0000221,BK003097,2024-06-27,17:56:00,17,104,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000222,BK000747,2024-02-23,15:28:00,15,102,Standard Single,1,65,71.96,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000223,BK000270,2024-01-20,15:43:00,15,146,Standard Single,1,65,72.11,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000224,BK004007,2024-08-07,12:26:00,12,120,Standard Single,2,65,130.0,OTA (Booking.com),Expedia,Room Charge,STAFF004,0,None
TXN0000225,BK005357,2024-10-22,12:02:00,12,129,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000226,BK005322,2024-10-20,12:07:00,12,146,Standard Single,3,65,221.73,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000227,BK005695,2024-11-15,18:00:00,18,102,Standard Double,4,85,388.21,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000228,BK001167,2024-03-17,17:00:00,17,104,Standard Double,1,20,20.0,Credit Card,Front Desk,Early Check-in Fee,STAFF003,0,None
TXN0000229,BK001619,2024-04-10,14:30:00,14,130,Standard Double,1,10,10.0,Credit Card,Front Desk,Late Check-out Fee,STAFF003,0,None
TXN0000230,BK003555,2024-07-17,12:00:00,12,110,Standard Double,2,85,170.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000231,BK001166,2024-03-17,19:17:00,19,124,Standard Double,2,85,189.45,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000232,BK003029,2024-06-24,13:05:00,13,120,Standard Double,2,85,170.0,OTA (Booking.com),Booking.com,Room Charge,STAFF005,0,None
TXN0000233,BK001938,2024-04-29,15:10:00,15,112,Standard Double,3,85,255.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000234,BK006388,2024-02-21,18:39:00,13,112,Standard Single,1,65,412.57,Credit Card,Front Desk,Room Charge,STAFF005,1,Unusually High Amount
TXN0000235,BK005859,2024-11-28,14:33:00,14,104,Standard Single,1,25,25.0,Credit Card,Front Desk,Late Check-out Fee,STAFF002,0,None
TXN0000236,BK000396,2024-01-30,14:31:00,14,142,Standard Single,1,65,65.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF003,0,None
TXN0000237,BK005790,2024-11-22,15:52:00,15,152,Queen Room,1,95,102.18,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000238,BK000607,2024-02-14,13:20:00,13,147,Standard Double,1,10,10.0,Cash,Front Desk,Pet Fee,STAFF004,0,None
TXN0000239,BK000174,2024-01-13,15:12:00,15,121,Suite,3,140,442.72,OTA (Booking.com),Expedia,Room Charge,STAFF005,0,None
TXN0000240,BK002337,2024-05-22,16:41:00,16,151,Standard Single,3,65,195.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000241,BK004543,2024-09-01,12:46:00,12,109,Suite,2,140,308.61,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000242,BK005482,2024-10-30,15:51:00,15,113,Standard Single,7,65,455.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000243,BK003379,2024-07-08,16:35:00,16,134,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000244,BK006272,2024-12-30,16:26:00,16,119,Queen Room,7,95,665.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000245,BK005702,2024-11-15,14:11:00,14,137,Standard Double,1,20,20.0,OTA (Booking.com),Expedia,Early Check-in Fee,STAFF003,0,None
TXN0000246,BK000078,2024-01-06,14:53:00,14,130,Queen Room,4,95,403.01,OTA (Booking.com),Expedia,Room Charge,STAFF002,0,None
TXN0000247,BK006415,2024-02-14,15:09:00,12,129,Standard Double,1,85,-331.63,Credit Card,Front Desk,Refund,STAFF001,1,Refund Spike
TXN0000248,BK005755,2024-11-20,14:15:00,14,102,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000249,BK002852,2024-06-17,16:59:00,16,126,Standard Single,1,65,65.0,OTA (Booking.com),Expedia,Room Charge,STAFF002,0,None
TXN0000250,BK005202,2024-10-13,13:04:00,13,124,Standard Double,2,85,192.27,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000251,BK005668,2024-11-13,16:28:00,16,139,Suite,3,140,420.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000252,BK001600,2024-04-08,13:22:00,13,115,Standard Double,1,85,85.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000253,BK002329,2024-05-21,16:02:00,16,142,Standard Single,3,65,195.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000254,BK002901,2024-06-19,14:49:00,14,130,Standard Double,1,85,85.0,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0000255,BK005605,2024-11-08,15:54:00,15,115,Standard Single,1,65,71.16,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0000256,BK006183,2024-12-23,12:29:00,12,121,Queen Room,1,95,95.0,OTA (Booking.com),Booking.com,Room Charge,STAFF002,0,None
TXN0000257,BK000909,2024-03-03,16:37:00,16,106,Standard Double,3,85,288.48,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000258,BK004713,2024-09-12,15:52:00,15,133,Suite,3,140,420.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000259,BK002104,2024-05-08,17:19:00,17,106,Standard Single,1,20,20.0,OTA (Booking.com),Booking.com,Parking Fee,STAFF003,0,None
TXN0000260,BK004661,2024-09-09,17:51:00,17,139,Standard Double,1,20,20.0,Credit Card,Front Desk,Early Check-in Fee,STAFF004,0,None
TXN0000261,BK002036,2024-05-04,20:24:00,20,150,Standard Double,2,85,191.53,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0000262,BK005842,2024-11-27,12:06:00,12,105,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000263,BK002086,2024-05-06,12:24:00,12,131,Standard Single,4,65,260.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000264,BK001148,2024-03-16,12:44:00,12,135,Standard Double,1,25,25.0,OTA (Booking.com),Hotels.com,Parking Fee,STAFF003,0,None
TXN0000265,BK003467,2024-07-13,14:23:00,14,115,Standard Double,3,85,274.37,OTA (Booking.com),Hotels.com,Room Charge,STAFF003,0,None
TXN0000266,BK004742,2024-09-14,15:29:00,15,124,Standard Single,2,65,144.84,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000267,BK003761,2024-07-26,15:30:00,15,109,Queen Room,1,95,103.06,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000268,BK002158,2024-05-11,14:54:00,14,102,Standard Double,2,85,185.09,OTA (Booking.com),Booking.com,Room Charge,STAFF003,0,None
TXN0000269,BK005915,2024-12-02,14:21:00,14,144,Standard Single,1,65,65.0,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0000270,BK002556,2024-06-03,16:50:00,16,112,Standard Double,1,85,85.0,OTA (Booking.com),Booking.com,Room Charge,STAFF004,0,None
TXN0000271,BK004347,2024-08-22,14:06:00,14,132,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000272,BK000869,2024-03-01,16:27:00,16,114,Standard Double,1,20,20.0,Credit Card,Front Desk,Pet Fee,STAFF002,0,None
TXN0000273,BK005266,2024-10-17,13:10:00,13,131,Queen Room,1,25,25.0,OTA (Booking.com),Expedia,Pet Fee,STAFF004,0,None
TXN0000274,BK001185,2024-03-18,13:52:00,13,129,Queen Room,3,95,285.0,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0000275,BK005415,2024-10-26,13:38:00,13,141,Queen Room,4,95,419.88,OTA (Booking.com),Booking.com,Room Charge,STAFF005,0,None
TXN0000276,BK001321,2024-03-25,15:42:00,15,101,Standard Single,1,20,20.0,Credit Card,Front Desk,Late Check-out Fee,STAFF001,0,None
TXN0000277,BK002632,2024-06-07,15:25:00,15,149,Standard Double,5,85,450.11,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0000278,BK000852,2024-02-29,13:32:00,13,127,Standard Single,1,10,10.0,Credit Card,Front Desk,Early Check-in Fee,STAFF003,0,None
TXN0000279,BK000769,2024-02-24,13:37:00,13,121,Standard Double,1,85,91.25,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000280,BK004099,2024-08-10,14:50:00,14,144,Queen Room,1,25,25.0,Credit Card,Front Desk,Early Check-in Fee,STAFF004,0,None
TXN0000281,BK003947,2024-08-04,16:17:00,16,152,Standard Single,1,65,69.28,OTA (Booking.com),Direct Website,Room Charge,STAFF003,0,None
TXN0000282,BK005196,2024-10-13,14:13:00,14,104,Standard Single,3,65,217.16,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000283,BK004361,2024-08-23,15:10:00,15,116,Queen Room,1,95,103.16,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0000284,BK001936,2024-04-29,12:47:00,12,104,Queen Room,1,10,10.0,Credit Card,Front Desk,Parking Fee,STAFF002,0,None
TXN0000285,BK002353,2024-05-23,16:45:00,16,151,Standard Double,1,85,85.0,OTA (Booking.com),Booking.com,Room Charge,STAFF005,0,None
TXN0000286,BK002974,2024-06-22,18:17:00,18,107,Queen Room,2,95,207.03,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0000287,BK005709,2024-11-16,13:32:00,13,119,Standard Double,7,85,629.79,OTA (Booking.com),Hotels.com,Room Charge,STAFF004,0,None
TXN0000288,BK005563,2024-11-05,13:15:00,13,142,Standard Single,1,10,10.0,Credit Card,Front Desk,Late Check-out Fee,STAFF001,0,None
TXN0000289,BK003473,2024-07-13,15:53:00,15,128,Standard Double,2,85,190.87,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0000290,BK004683,2024-09-10,17:03:00,17,133,Standard Single,1,65,65.0,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0000291,BK003633,2024-07-21,14:11:00,14,151,Standard Single,1,65,69.63,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0000292,BK005467,2024-10-29,15:33:00,15,121,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000293,BK003737,2024-07-25,14:08:00,14,109,Suite,5,140,700.0,OTA (Booking.com),Booking.com,Room Charge,STAFF001,0,None
TXN0000294,BK006376,2024-08-11,20:38:00,18,132,Standard Single,1,65,343.42,Credit Card,Front Desk,Room Charge,STAFF003,1,Unusually High Amount
TXN0000295,BK002847,2024-06-17,13:13:00,13,121,Standard Double,5,85,425.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0000296,BK002523,2024-06-02,15:43:00,15,144,Standard Double,1,20,20.0,OTA (Booking.com),Expedia,Late Check-out Fee,STAFF004,0,None
TXN0000297,BK005286,2024-10-18,15:08:00,15,144,Queen Room,3,95,324.16,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000298,BK003929,2024-08-03,12:51:00,12,114,Standard Single,1,65,70.17,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000299,BK002355,2024-05-23,17:43:00,17,144,Standard Double,7,85,595.0,Credit Card,Front Desk,Room Charge,STAFF001,0,None
TXN0000300,BK004099,2024-08-10,14:50:00,14,144,Queen Room,1,95,108.36,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000301,BK000820,2024-02-26,17:01:00,17,131,Queen Room,1,95,95.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000302,BK000816,2024-02-26,12:19:00,12,118,Queen Room,1,15,15.0,Cash,Front Desk,Late Check-out Fee,STAFF003,0,None
TXN0000303,BK001401,2024-03-29,12:42:00,12,109,Suite,1,20,20.0,OTA (Booking.com),Expedia,Late Check-out Fee,STAFF005,0,None
TXN0000304,BK005199,2024-10-13,13:45:00,13,152,Standard Double,3,85,281.1,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000305,BK003624,2024-07-21,15:47:00,15,118,Standard Single,2,65,139.4,OTA (Booking.com),Expedia,Room Charge,STAFF004,0,None
TXN0000306,BK004812,2024-09-19,12:51:00,12,111,Standard Double,1,85,85.0,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0000307,BK004930,2024-09-26,14:55:00,14,101,Standard Single,2,65,130.0,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0000308,BK000829,2024-02-27,14:11:00,14,129,Queen Room,2,95,190.0,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0000309,BK005590,2024-11-08,18:56:00,18,120,Queen Room,1,95,106.21,Cash,Front Desk,Room Charge,STAFF002,0,None
TXN0000310,BK000247,2024-01-19,14:34:00,14,118,Standard Double,1,85,93.32,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000311,BK001840,2024-04-22,14:06:00,14,148,Standard Single,1,10,10.0,Credit Card,Front Desk,Parking Fee,STAFF004,0,None
TXN0000312,BK006363,2024-10-21,11:07:00,20,116,Standard Double,1,85,498.19,Credit Card,Front Desk,Room Charge,STAFF003,1,Unusually High Amount
TXN0000313,BK004328,2024-08-21,16:30:00,16,150,Suite,1,15,15.0,Credit Card,Front Desk,Late Check-out Fee,STAFF005,0,None
TXN0000314,BK001699,2024-04-15,16:11:00,16,125,Standard Single,1,65,65.0,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0000315,BK002618,2024-06-06,15:08:00,15,105,Standard Single,4,65,260.0,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000316,BK004509,2024-08-30,16:32:00,16,145,Standard Double,3,85,283.99,OTA (Booking.com),Booking.com,Room Charge,STAFF004,0,None
TXN0000317,BK002796,2024-06-14,13:00:00,13,101,Standard Single,2,65,145.68,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000318,BK000750,2024-02-23,12:43:00,12,120,Queen Room,1,20,20.0,OTA (Booking.com),Booking.com,Parking Fee,STAFF004,0,None
TXN0000319,BK005428,2024-10-27,14:49:00,14,115,Standard Single,2,65,149.0,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0000320,BK000727,2024-02-22,15:03:00,15,143,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000321,BK004521,2024-08-31,14:23:00,14,104,Standard Single,4,65,297.09,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000322,BK000587,2024-02-13,14:31:00,14,149,Standard Single,2,65,130.0,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0000323,BK006178,2024-12-23,12:08:00,12,145,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000324,BK002357,2024-05-23,14:17:00,14,105,Standard Single,5,65,325.0,Cash,Front Desk,Room Charge,STAFF005,0,None
TXN0000325,BK001889,2024-04-26,14:27:00,14,110,Queen Room,5,95,501.45,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000326,BK003614,2024-07-20,15:19:00,15,113,Standard Double,4,85,365.77,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000327,BK002368,2024-05-23,12:42:00,12,139,Standard Double,3,85,255.0,OTA (Booking.com),Hotels.com,Room Charge,STAFF005,0,None
TXN0000328,BK002319,2024-05-21,13:39:00,13,140,Suite,7,140,980.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000329,BK002269,2024-05-18,13:27:00,13,143,Queen Room,1,95,108.33,Credit Card,Front Desk,Room Charge,STAFF004,0,None
TXN0000330,BK003350,2024-07-07,14:35:00,14,117,Standard Double,1,85,91.44,OTA (Booking.com),Hotels.com,Room Charge,STAFF003,0,None
TXN0000331,BK001247,2024-03-21,15:58:00,15,145,Standard Double,3,85,255.0,OTA (Booking.com),Booking.com,Room Charge,STAFF005,0,None
TXN0000332,BK001064,2024-03-11,12:05:00,12,104,Standard Single,2,65,130.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000333,BK000678,2024-02-19,18:35:00,18,152,Suite,2,140,280.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000334,BK002714,2024-06-10,12:29:00,12,143,Queen Room,2,95,190.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000335,BK001110,2024-03-14,18:38:00,18,138,Standard Single,3,65,195.0,OTA (Booking.com),Expedia,Room Charge,STAFF002,0,None
TXN0000336,BK006371,2024-06-03,13:19:00,15,145,Standard Single,1,65,491.11,Credit Card,Front Desk,Room Charge,STAFF003,1,Unusually High Amount
TXN0000337,BK002219,2024-05-15,19:57:00,19,106,Suite,2,140,280.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000338,BK001367,2024-03-27,14:27:00,14,145,Standard Single,3,65,195.0,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0000339,BK000547,2024-02-10,16:19:00,16,137,Standard Double,2,85,187.93,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000340,BK004421,2024-08-26,17:29:00,17,150,Standard Single,3,65,195.0,OTA (Booking.com),Expedia,Room Charge,STAFF001,0,None
TXN0000341,BK000407,2024-01-30,12:42:00,12,119,Standard Double,2,85,170.0,OTA (Booking.com),Expedia,Room Charge,STAFF003,0,None
TXN0000342,BK005491,2024-10-31,14:14:00,14,140,Standard Double,1,85,85.0,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0000343,BK003345,2024-07-07,13:26:00,13,116,Standard Single,3,65,214.57,Credit Card,Front Desk,Room Charge,STAFF005,0,None
TXN0000344,BK000209,2024-01-16,16:25:00,16,121,Queen Room,2,95,190.0,Cash,Front Desk,Room Charge,STAFF003,0,None
TXN0000345,BK004696,2024-09-11,14:39:00,14,119,Standard Double,2,85,170.0,OTA (Booking.com),Booking.com,Room Charge,STAFF004,0,None
TXN0000346,BK002167,2024-05-12,13:10:00,13,128,Standard Double,1,85,92.64,OTA (Booking.com),Booking.com,Room Charge,STAFF005,0,None
TXN0000347,BK005696,2024-11-15,16:25:00,16,134,Standard Single,2,65,136.84,Cash,Front Desk,Room Charge,STAFF004,0,None
TXN0000348,BK005023,2024-10-01,14:58:00,14,111,Queen Room,1,20,20.0,OTA (Booking.com),Expedia,Parking Fee,STAFF005,0,None
TXN0000349,BK001334,2024-03-26,17:31:00,17,140,Standard Single,7,65,455.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000350,BK002696,2024-06-10,17:26:00,17,120,Standard Single,1,65,65.0,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000351,BK004774,2024-09-17,15:02:00,15,121,Queen Room,2,95,190.0,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000352,BK002963,2024-06-22,13:02:00,13,152,Standard Single,1,65,72.43,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000353,BK002059,2024-05-05,15:12:00,15,130,Standard Double,2,85,179.64,Credit Card,Front Desk,Room Charge,STAFF002,0,None
TXN0000354,BK001775,2024-04-19,13:53:00,13,111,Standard Single,1,20,20.0,Cash,Front Desk,Parking Fee,STAFF004,0,None
TXN0000355,BK000700,2024-02-20,14:14:00,14,110,Standard Double,1,25,25.0,Credit Card,Front Desk,Late Check-out Fee,STAFF005,0,None
TXN0000356,BK001604,2024-04-09,13:25:00,13,119,Standard Single,1,20,20.0,Credit Card,Front Desk,Pet Fee,STAFF005,0,None
TXN0000357,BK004804,2024-09-19,13:06:00,13,149,Standard Single,1,65,65.0,Cash,Front Desk,Room Charge,STAFF001,0,None
TXN0000358,BK001024,2024-03-09,19:31:00,19,121,Standard Single,2,65,142.12,Credit Card,Front Desk,Room Charge,STAFF003,0,None
TXN0000359,BK003999,2024-08-07,18:19:00,18,126,Standard Double,1,10,10.0,OTA (Booking.com),Booking.com,Parking Fee,STAFF003,0,None
TXN0000360,BK001249,2024-03-21,15:47:00,15,147,Standard Single,1,15,15.0,OTA (Booking.com),Hotels.com,Early Check-in Fee,STAFF003,0,None
